Q1	0.257843876
Q2	0.281731987
Q3	0.313274431
Q4	0.280462646
Q5	0.278813457
Q6	0.293144798
Q7	0.300244999
Q8	3.786877871
Q9	0.322814035
Q10	0.387501431
Q11	0.385387802
Q12	0.321818304
Q13	0.294037819
Q14	0.356683207
