Q1	0.391901398
Q2	0.375268173
Q3	0.398523378
Q4	0.573225784
Q5	0.378403091
Q6	0.399675989
Q7	0.0
Q8	0.411546707
Q9	0.413440800
Q10	0.402543449
Q11	0.416770840
Q12	0.406821632
Q13	0.402926207
Q14	0.410971594
