Q1	0.292773771
Q2	0.311378479
Q3	0.316585779
Q4	0.343597651
Q5	0.30010705
Q6	0.371324205
Q7	0.378357363
Q8	0.482770824
Q9	0.453811359
Q10	0.472285366
Q11	0.580353022
Q12	0.500356054
Q13	0.345178604
Q14	0.473709345
